case_index,scenario,sentiment,urgency,a_emp_token_len,a_emp_sent_len,a_emp_ttr,a_emp_flesch_ease,a_emp_flesch_grade,a_emp_fog,a_emp_empathy_score,a_emp_formality_score,a_emp_fp_singular,a_emp_passive,a_emp_placeholder,a_emp_entity_cov,a_emp_cov_product,a_emp_cov_order_id,a_emp_cov_issue,a_emp_cov_urgency,a_emp_cov_sentiment,a_emp_cov_customer_name,a_frm_token_len,a_frm_sent_len,a_frm_ttr,a_frm_flesch_ease,a_frm_flesch_grade,a_frm_fog,a_frm_empathy_score,a_frm_formality_score,a_frm_fp_singular,a_frm_passive,a_frm_placeholder,a_frm_entity_cov,a_frm_cov_product,a_frm_cov_order_id,a_frm_cov_issue,a_frm_cov_urgency,a_frm_cov_sentiment,a_frm_cov_customer_name,b_emp_token_len,b_emp_sent_len,b_emp_ttr,b_emp_flesch_ease,b_emp_flesch_grade,b_emp_fog,b_emp_empathy_score,b_emp_formality_score,b_emp_fp_singular,b_emp_passive,b_emp_placeholder,b_emp_entity_cov,b_frm_token_len,b_frm_sent_len,b_frm_ttr,b_frm_flesch_ease,b_frm_flesch_grade,b_frm_fog,b_frm_empathy_score,b_frm_formality_score,b_frm_fp_singular,b_frm_passive,b_frm_placeholder,b_frm_entity_cov,a_rouge1_ef,a_rouge2_ef,a_rougeL_ef,a_rouge1_ec,b_rouge1_ef,b_rouge2_ef,b_rougeL_ef,b_rouge1_ec,a_style_disc_score,b_style_disc_score,delta_emp_empathy_score,delta_frm_formality_score,delta_style_disc_score,delta_emp_token_len,delta_emp_ttr,delta_emp_flesch_ease,delta_emp_fog,delta_emp_placeholder,delta_emp_entity_cov,delta_rouge1_ef,delta_rouge2_ef,kg_nodes,kg_edges,kg_density,kg_salience
49,wrong_item,angry,high,31,2,0.9032258064516129,81.26232758620691,5.527068965517241,7.179310344827586,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,4,0.8169014084507042,37.551136363636374,12.120757575757576,12.660606060606062,0.03225806451612903,0.06896551724137931,0.0,0.0,0,0.09090909090909091,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,70,3,0.8857142857142857,45.57871794871795,12.284615384615389,12.974358974358976,0.03225806451612903,0.0,0.3333333333333333,0.0,0,0.0,56,3,0.8571428571428571,35.309411764705914,12.55764705882353,13.07450980392157,0.03225806451612903,0.06896551724137931,0.0,0.0,0,0.0,0.23157894736842105,0.0,0.08421052631578949,0.08955223880597014,0.3389830508474576,0.03448275862068965,0.13559322033898305,0.18604651162790697,0.03670745272525028,0.06896551724137931,-0.03225806451612903,0.0,-0.03225806451612903,-39,0.017511520737327202,35.683609637488956,-5.79504862953139,0,0.0,-0.10740410347903656,-0.03448275862068965,11,14,0.12727272727272726,0.8454545454545456
50,billing_error,frustrated,medium,68,3,0.8676470588235294,50.784871794871805,11.55846153846154,12.974358974358976,0.03225806451612903,0.06896551724137931,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,3,0.875,56.25000000000003,9.140000000000004,11.333333333333336,0.03225806451612903,0.0,0.0,0.0,0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,50,2,0.86,53.81250000000003,11.715833333333332,13.766666666666666,0.0,0.06896551724137931,1.0,0.0,0,0.0,74,4,0.8378378378378378,37.291467391304366,12.343297101449277,15.015942028985506,0.03225806451612903,0.0,0.0,0.5,0,0.0,0.4727272727272727,0.07407407407407407,0.23636363636363636,0.1739130434782609,0.30769230769230765,0.052173913043478265,0.20512820512820512,0.1317365269461078,-0.06896551724137931,-0.10122358175750834,0.03225806451612903,0.0,0.03225806451612903,18,0.007647058823529451,-3.0276282051282237,-0.7923076923076895,0,0.0,0.16503496503496506,0.021900161030595805,8,9,0.16071428571428573,0.8187500000000001
51,billing_error,angry,high,64,4,0.890625,61.37900423728814,8.362500000000004,8.611864406779661,0.0,0.06896551724137931,0.5,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,60,1,0.9666666666666667,0.43428571428572127,27.110714285714284,30.257142857142856,0.0,0.0,0.0,0.0,0,0.1111111111111111,0.0,,0.0,1.0,0.0,0.0,57,3,0.8245614035087719,61.665000000000006,9.130000000000003,10.162962962962965,0.0,0.0,0.0,0.0,0,0.0,56,2,0.9464285714285714,34.021923076923116,14.973076923076924,16.553846153846155,0.0,0.034482758620689655,0.0,0.0,0,0.0,0.2905982905982906,0.03478260869565217,0.11965811965811965,0.13605442176870747,0.2830188679245283,0.05769230769230769,0.16981132075471697,0.14184397163120566,-0.06896551724137931,0.034482758620689655,0.0,-0.034482758620689655,-0.10344827586206896,7,0.06606359649122806,-0.2859957627118632,-1.5510985561833035,0,0.0,0.007579422673762326,-0.02290969899665552,9,5,0.06944444444444445,0.8554444444444445
52,billing_error,neutral,low,48,2,0.8333333333333334,61.797500000000014,10.229444444444443,10.777777777777779,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,3,0.8117647058823529,34.319954954954994,14.600270270270272,15.812612612612615,0.03225806451612903,0.10344827586206896,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,4,0.7244897959183674,37.279130434782644,13.773478260869563,14.85217391304348,0.0,0.0,0.0,0.0,0,0.0,61,4,0.8688524590163934,38.013355263157905,11.49732456140351,12.717543859649124,0.0,0.06896551724137931,0.0,0.0,0,0.0,0.2833333333333333,0.016949152542372885,0.13333333333333336,0.21739130434782605,0.38666666666666666,0.0945945945945946,0.1733333333333333,0.3118279569892473,0.07119021134593993,0.06896551724137931,0.0,0.034482758620689655,0.0022246941045606233,-50,0.108843537414966,24.51836956521737,-4.074396135265701,0,0.0,-0.10333333333333333,-0.07764544205222171,7,6,0.14285714285714285,0.8285714285714286
53,billing_error,polite,medium,62,3,0.7903225806451613,70.72757062146894,8.280000000000001,10.578531073446328,0.0,0.06896551724137931,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,3,0.85,44.37047619047621,11.707857142857144,12.466666666666669,0.0,0.0,0.0,0.0,0,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,38,2,0.8947368421052632,61.665000000000006,9.130000000000003,9.422222222222222,0.0,0.034482758620689655,0.0,0.0,0,0.0,66,3,0.8333333333333334,37.799945355191284,13.038360655737705,14.690710382513661,0.0,0.0,0.0,0.0,0,0.0,0.27826086956521734,0.017699115044247787,0.13913043478260867,0.17687074829931973,0.22448979591836735,0.020833333333333332,0.12244897959183673,0.11290322580645161,-0.06896551724137931,-0.034482758620689655,0.0,0.0,-0.034482758620689655,24,-0.10441426146010191,9.062570621468936,1.1563088512241055,0,0.0,0.05377107364684999,-0.003134218289085545,6,4,0.13333333333333333,0.7999999999999999
54,billing_error,frustrated,high,44,3,0.7954545454545454,67.09504065040652,7.296097560975614,8.39349593495935,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,3,0.9130434782608695,49.610714285714295,9.81761904761905,10.361904761904762,0.03225806451612903,0.034482758620689655,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,4,0.8333333333333334,61.07909090909095,7.472727272727273,8.945454545454545,0.0,0.034482758620689655,0.0,0.0,0,0.0,49,3,0.8775510204081632,44.97000000000003,10.713333333333338,13.111111111111112,0.03225806451612903,0.034482758620689655,0.0,0.0,0,0.0,0.4578313253012048,0.07407407407407407,0.1927710843373494,0.15492957746478875,0.2921348314606741,0.04597701149425287,0.13483146067415733,0.09655172413793103,0.0022246941045606233,-0.03225806451612903,0.0,0.0,0.034482758620689655,-4,-0.037878787878787956,6.015949741315566,-0.5519586104951948,0,0.0,0.1656964938405307,0.028097062579821197,7,6,0.14285714285714285,0.8357142857142857
55,billing_error,angry,high,49,3,0.8367346938775511,48.73000000000002,10.18888888888889,12.222222222222223,0.0,0.034482758620689655,0.25,0.0,0,0.1,0.25,,0.0,0.0,0.0,0.0,54,4,0.8333333333333334,41.317500000000024,10.477500000000003,11.466666666666669,0.06451612903225806,0.034482758620689655,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,66,3,0.8636363636363636,49.406720430107555,11.50225806451613,12.782795698924733,0.03225806451612903,0.0,0.0,0.0,0,0.0,81,4,0.7530864197530864,41.726315789473716,12.159473684210528,13.915789473684212,0.0967741935483871,0.034482758620689655,0.0,0.0,0,0.0,0.2127659574468085,0.0,0.10638297872340426,0.12820512820512822,0.5179856115107914,0.2481751824817518,0.2302158273381295,0.19653179190751444,-0.06451612903225806,-0.030033370411568408,-0.03225806451612903,0.0,-0.034482758620689655,-17,-0.026901669758812585,-0.6767204301075367,-0.5605734767025101,0,0.1,-0.3052196540639829,-0.2481751824817518,10,5,0.05555555555555555,0.8404999999999999
56,billing_error,neutral,medium,48,3,0.8958333333333334,52.49000000000004,9.664444444444445,9.555555555555555,0.0,0.034482758620689655,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,3,0.84,52.33333333333334,9.851914893617021,11.373049645390072,0.0,0.034482758620689655,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,4,0.8695652173913043,71.29178571428572,5.92404761904762,8.009523809523811,0.0,0.034482758620689655,0.0,0.0,0,0.0,56,3,0.8035714285714286,49.32628205128208,10.685384615384617,12.317948717948719,0.0,0.0,0.0,0.0,0,0.0,0.3695652173913044,0.11111111111111112,0.1739130434782609,0.15503875968992248,0.21276595744680848,0.021739130434782608,0.10638297872340424,0.12698412698412698,0.0,-0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655,2,0.026268115942029047,-18.801785714285685,1.546031746031744,0,0.0,0.1567992599444959,0.08937198067632851,6,4,0.13333333333333333,0.8250000000000001
57,billing_error,polite,low,33,2,0.9090909090909091,60.10895161290327,8.725967741935488,10.070967741935485,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,3,0.819672131147541,48.0342105263158,11.279649122807019,13.2140350877193,0.06451612903225806,0.0,0.0,0.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,2,0.9090909090909091,60.10895161290327,8.725967741935488,10.070967741935485,0.0,0.0,0.0,0.0,0,0.0,43,2,0.9534883720930233,48.2117307692308,11.379102564102567,12.928205128205128,0.0,0.0,0.0,0.0,0,0.0,0.15730337078651688,0.0,0.0449438202247191,0.09523809523809523,0.3142857142857143,0.058823529411764705,0.14285714285714285,0.09523809523809523,-0.06451612903225806,0.0,0.0,0.0,-0.06451612903225806,0,0.0,0.0,0.0,0,0.0,-0.1569823434991974,-0.058823529411764705,6,4,0.13333333333333333,0.7999999999999999
58,billing_error,frustrated,high,81,4,0.7283950617283951,47.29210526315791,11.383157894736843,11.810526315789474,0.0,0.0,0.0,0.25,0,0.0,0.0,,0.0,0.0,0.0,0.0,60,2,0.8833333333333333,39.87592105263158,14.777631578947368,15.610526315789475,0.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,69,2,0.8985507246376812,28.49454545454546,17.483030303030308,19.260606060606065,0.03225806451612903,0.0,0.0,0.0,0,0.0,72,3,0.8888888888888888,47.35045454545457,12.120303030303031,14.254545454545458,0.03225806451612903,0.034482758620689655,0.0,0.0,0,0.0,0.43609022556390986,0.22900763358778628,0.28571428571428575,0.2608695652173913,0.4090909090909091,0.12307692307692308,0.21212121212121215,0.13793103448275862,0.0,0.034482758620689655,-0.03225806451612903,-0.034482758620689655,-0.034482758620689655,12,-0.17015566290928608,18.797559808612448,-7.450079744816591,0,0.0,0.026999316473000745,0.1059307105108632,6,3,0.1,0.8666666666666667
59,billing_error,angry,high,64,3,0.796875,58.22500000000005,10.10666666666667,11.333333333333336,0.0,0.0,0.3333333333333333,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,2,0.9354838709677419,24.105000000000018,17.350000000000005,19.333333333333332,0.0,0.034482758620689655,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,4,0.8243243243243243,58.13494565217394,9.436050724637681,10.957971014492754,0.0,0.06896551724137931,0.6666666666666666,0.0,0,0.0,57,3,0.8421052631578947,40.45427672955975,12.005660377358492,13.104402515723272,0.03225806451612903,0.0,0.0,0.0,0,0.0,0.36065573770491804,0.11666666666666667,0.18032786885245902,0.2,0.42622950819672134,0.13333333333333333,0.16393442622950818,0.178343949044586,0.034482758620689655,-0.10122358175750834,0.0,0.034482758620689655,0.135706340378198,-10,-0.027449324324324342,0.09005434782611133,0.37536231884058147,0,0.0,-0.0655737704918033,-0.016666666666666663,8,7,0.125,0.868625
60,billing_error,neutral,medium,39,2,0.8717948717948718,73.7331756756757,7.570945945945947,10.643243243243244,0.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,82,3,0.8048780487804879,43.41975000000002,11.86116666666667,14.966666666666669,0.0,0.034482758620689655,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,39,3,0.8205128205128205,91.255,3.512222222222224,4.800000000000001,0.0,0.0,0.0,0.0,0,0.0,67,3,0.9104477611940298,29.478633879781455,14.199016393442626,16.65792349726776,0.0,0.06896551724137931,0.0,0.3333333333333333,0,0.0,0.15789473684210528,0.0,0.08771929824561403,0.14634146341463414,0.18556701030927836,0.021052631578947368,0.12371134020618557,0.11475409836065575,0.034482758620689655,0.06896551724137931,0.0,-0.034482758620689655,-0.034482758620689655,0,0.05128205128205132,-17.5218243243243,5.8432432432432435,0,0.0,-0.027672273467173075,-0.021052631578947368,6,3,0.1,0.8083333333333335
61,billing_error,polite,low,49,3,0.8775510204081632,63.770000000000024,8.091111111111115,8.666666666666668,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,2,0.9420289855072463,24.649090909090916,18.01939393939394,19.260606060606065,0.03225806451612903,0.034482758620689655,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,3,0.8571428571428571,49.76500000000004,11.286666666666669,12.666666666666666,0.0,0.034482758620689655,0.0,0.0,0,0.0,62,2,0.9032258064516129,19.87500000000003,17.94,20.0,0.03225806451612903,0.0,0.0,0.0,0,0.0,0.37168141592920356,0.018018018018018018,0.12389380530973454,0.2153846153846154,0.36666666666666664,0.0847457627118644,0.21666666666666667,0.20833333333333331,0.0022246941045606233,-0.06674082313681869,0.0,0.034482758620689655,0.06896551724137931,-14,0.020408163265306145,14.004999999999981,-3.9999999999999982,0,0.0,0.005014749262536922,-0.06672774469384639,7,6,0.14285714285714285,0.8357142857142856
62,billing_error,frustrated,high,33,3,0.8484848484848485,72.60500000000002,5.616666666666664,6.666666666666668,0.0,0.0,1.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,57,3,0.8245614035087719,52.265000000000015,10.441111111111113,11.644444444444446,0.03225806451612903,0.034482758620689655,0.0,0.3333333333333333,0,0.16666666666666666,0.0,,0.0,1.0,0.0,0.0,34,3,0.8529411764705882,68.08215053763442,6.330322580645163,8.004301075268819,0.0,0.0,1.0,0.0,0,0.0,63,3,0.7936507936507936,43.48350282485876,12.080000000000002,13.968361581920906,0.03225806451612903,0.034482758620689655,0.0,0.0,0,0.0,0.21428571428571427,0.04878048780487805,0.11904761904761904,0.07246376811594202,0.24444444444444444,0.045454545454545456,0.15555555555555556,0.07194244604316545,0.0022246941045606233,0.0022246941045606233,0.0,0.0,0.0,-1,-0.004456327985739694,4.522849462365599,-1.3376344086021508,0,0.0,-0.030158730158730163,0.0033259423503325947,6,3,0.1,0.7000000000000001
63,billing_error,angry,high,50,3,0.96,50.53333333333336,10.102978723404256,11.373049645390072,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,4,0.8518518518518519,48.58000000000001,10.706666666666667,11.505882352941178,0.03225806451612903,0.034482758620689655,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,3,0.864406779661017,71.56333333333336,7.915000000000003,8.895238095238097,0.0,0.034482758620689655,0.0,0.0,0,0.0,60,4,0.8166666666666667,50.61785714285716,9.677142857142858,9.885714285714286,0.03225806451612903,0.034482758620689655,0.0,0.0,0,0.0,0.46938775510204084,0.14583333333333334,0.2040816326530612,0.07407407407407407,0.30357142857142855,0.05454545454545454,0.14285714285714285,0.16666666666666663,0.0022246941045606233,-0.03225806451612903,0.0,0.0,0.034482758620689655,-9,0.09559322033898299,-21.03,2.4778115501519746,0,0.0,0.1658163265306123,0.0912878787878788,9,9,0.125,0.8665555555555556
64,billing_error,neutral,medium,46,2,0.8260869565217391,57.605000000000004,10.690000000000001,12.436363636363637,0.0,0.034482758620689655,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,4,0.8292682926829268,40.57912162162165,12.19527027027027,14.427027027027027,0.03225806451612903,0.034482758620689655,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,2,0.8958333333333334,43.716086956521764,12.875652173913043,15.286956521739132,0.0,0.034482758620689655,0.0,0.0,0,0.0,64,3,0.859375,34.8801129943503,13.280000000000005,14.646327683615821,0.0,0.13793103448275862,0.0,0.0,0,0.0,0.3728813559322034,0.034482758620689655,0.22033898305084745,0.2388059701492537,0.38095238095238093,0.0970873786407767,0.2476190476190476,0.23529411764705882,-0.03225806451612903,0.10344827586206896,0.0,-0.10344827586206896,-0.135706340378198,-2,-0.06974637681159424,13.88891304347824,-2.8505928853754945,0,0.0,-0.008071025020177536,-0.06260462002008704,7,6,0.14285714285714285,0.8214285714285714
65,billing_error,polite,low,18,1,0.8888888888888888,75.12117647058825,7.004705882352944,9.15294117647059,0.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,70,4,0.7714285714285715,58.21526639344265,8.92799180327869,11.345901639344262,0.0,0.034482758620689655,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,63,3,0.7777777777777778,47.785197740113006,11.480000000000004,12.612429378531075,0.0,0.034482758620689655,0.25,0.0,0,0.0,49,2,0.8571428571428571,40.78250000000003,13.409042553191494,15.35744680851064,0.0,0.034482758620689655,0.0,0.0,0,0.0,0.075,0.0,0.024999999999999998,0.08,0.41509433962264153,0.1346153846153846,0.20754716981132076,0.2676056338028169,0.034482758620689655,0.0,0.0,0.0,0.034482758620689655,-45,0.11111111111111105,27.335978730475247,-3.459488202060486,0,0.0,-0.3400943396226415,-0.1346153846153846,7,4,0.09523809523809523,0.7857142857142858
66,billing_error,frustrated,high,65,3,0.7692307692307693,45.72545977011498,11.684482758620689,12.560919540229884,0.0,0.0,0.25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,3,0.8533333333333334,45.57871794871795,12.284615384615389,14.205128205128204,0.03225806451612903,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,3,0.9130434782608695,62.43550387596903,8.111627906976747,9.454263565891473,0.0,0.0,0.0,0.0,0,0.0,53,3,0.9056603773584906,35.495000000000005,12.283333333333335,13.9,0.0,0.0,0.0,0.3333333333333333,0,0.0,0.3492063492063492,0.06451612903225806,0.22222222222222224,0.2236024844720497,0.32967032967032966,0.04494382022471909,0.17582417582417584,0.18055555555555555,-0.03225806451612903,0.0,0.0,0.0,-0.03225806451612903,19,-0.14381270903010024,-16.710044105854053,3.106655974338411,0,0.0,0.019536019536019522,0.01957230880753897,6,4,0.13333333333333333,0.8833333333333333
67,billing_error,angry,high,42,2,0.9285714285714286,61.2271153846154,9.563717948717951,8.825641025641026,0.0,0.034482758620689655,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,2,0.8863636363636364,25.081158536585377,14.85378048780488,16.00487804878049,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,3,0.8703703703703703,71.80352941176473,7.467450980392158,7.584313725490197,0.0,0.034482758620689655,0.0,0.0,0,0.0,83,3,0.8674698795180723,39.05086580086581,14.188831168831172,17.019913419913422,0.03225806451612903,0.034482758620689655,0.0,0.3333333333333333,0,0.0,0.225,0.05128205128205128,0.125,0.0625,0.3076923076923077,0.04687500000000001,0.1384615384615385,0.11428571428571428,-0.034482758620689655,-0.03225806451612903,0.0,-0.034482758620689655,-0.0022246941045606233,-12,0.05820105820105825,-10.576414027149326,1.2413273001508296,0,0.0,-0.0826923076923077,0.004407051282051273,10,11,0.12222222222222222,0.8849
68,billing_error,neutral,medium,53,2,0.8490566037735849,46.58779411764709,13.096176470588237,13.337254901960785,0.03225806451612903,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,4,0.875,54.98125000000002,9.627500000000001,11.423076923076923,0.03225806451612903,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,4,0.8536585365853658,46.29533783783785,11.397972972972973,12.805405405405407,0.03225806451612903,0.06896551724137931,0.0,0.0,0,0.0,65,3,0.8769230769230769,39.89500000000004,12.663333333333338,15.333333333333332,0.0,0.034482758620689655,0.0,0.3333333333333333,0,0.0,0.3418803418803419,0.052173913043478265,0.17094017094017094,0.11188811188811189,0.2814814814814815,0.07518796992481204,0.1925925925925926,0.10843373493975904,0.0,-0.0022246941045606233,0.0,-0.034482758620689655,0.0022246941045606233,-29,-0.0046019328117808955,0.2924562798092438,0.5318494965553775,0,0.0,0.06039886039886039,-0.023014056881333775,7,6,0.14285714285714285,0.8214285714285714
69,billing_error,polite,low,45,3,0.9111111111111111,59.68214285714288,8.412857142857145,10.361904761904762,0.03225806451612903,0.06896551724137931,0.5,0.3333333333333333,0,0.0,0.0,,0.0,0.0,0.0,0.0,52,3,0.7884615384615384,48.73333333333335,10.35404255319149,12.224113475177305,0.0,0.06896551724137931,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,41,2,0.926829268292683,54.71942307692311,10.471410256410259,11.902564102564103,0.03225806451612903,0.06896551724137931,0.0,0.0,0,0.0,61,3,0.8360655737704918,49.518421052631595,11.07263157894737,12.512280701754387,0.06451612903225806,0.0,0.0,0.0,0,0.0,0.2696629213483146,0.04597701149425288,0.08988764044943819,0.18749999999999997,0.41666666666666663,0.0,0.14583333333333334,0.144,0.03225806451612903,-0.10122358175750834,0.0,0.06896551724137931,0.13348164627363737,4,-0.01571815718157188,4.962719780219771,-1.5406593406593405,0,0.0,-0.14700374531835203,0.04597701149425288,7,4,0.09523809523809523,0.7857142857142858
70,billing_error,frustrated,high,40,3,0.875,73.13288288288288,6.122702702702707,8.176576576576577,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,3,0.9130434782608695,49.610714285714295,9.81761904761905,11.314285714285715,0.0,0.06896551724137931,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,3,0.875,73.13288288288288,6.122702702702707,8.176576576576577,0.0,0.0,0.0,0.0,0,0.0,63,3,0.8571428571428571,51.55994252873566,10.870689655172413,12.560919540229884,0.0,0.034482758620689655,0.0,0.0,0,0.0,0.25316455696202533,0.07792207792207792,0.1772151898734177,0.11267605633802817,0.25,0.0851063829787234,0.10416666666666667,0.11267605633802817,0.06896551724137931,0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655,0,0.0,0.0,0.0,0,0.0,0.0031645569620253333,-0.007184305056645482,6,4,0.13333333333333333,0.8416666666666668
71,billing_error,angry,high,52,3,0.8846153846153846,76.30564625850343,6.673877551020407,6.533333333333333,0.0,0.034482758620689655,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,4,0.765625,53.430000000000035,9.533333333333335,9.333333333333334,0.03225806451612903,0.034482758620689655,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,2,0.8541666666666666,65.78565217391306,9.79739130434783,10.93913043478261,0.0,0.0,0.0,0.0,0,0.0,62,4,0.7903225806451613,53.54853448275864,9.392586206896556,8.558620689655172,0.03225806451612903,0.034482758620689655,0.0,0.0,0,0.0,0.3302752293577982,0.09345794392523364,0.1651376146788991,0.0851063829787234,0.3076923076923077,0.07843137254901959,0.19230769230769232,0.07246376811594203,-0.03225806451612903,0.0022246941045606233,0.0,0.0,-0.034482758620689655,4,0.03044871794871795,10.519994084590365,-4.405797101449277,0,0.0,0.022582921665490474,0.015026571376214048,9,9,0.125,0.8887777777777779
72,billing_error,neutral,medium,51,2,0.9019607843137255,57.33750000000002,11.224166666666669,12.933333333333335,0.0,0.034482758620689655,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,96,3,0.90625,16.951724137931052,18.09931034482759,19.41609195402299,0.0,0.06896551724137931,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,54,4,0.8518518518518519,77.39950000000003,5.568999999999999,5.0,0.0,0.0,0.0,0.0,0,0.0,52,3,0.9230769230769231,32.53333333333333,12.613617021276596,14.777304964539008,0.0,0.034482758620689655,0.0,0.0,0,0.0,0.38518518518518524,0.10526315789473685,0.16296296296296295,0.16176470588235295,0.3505154639175258,0.10526315789473685,0.16494845360824742,0.17391304347826086,0.034482758620689655,0.034482758620689655,0.0,0.034482758620689655,0.0,-3,0.050108932461873645,-20.062000000000012,7.933333333333335,0,0.0,0.03466972126765944,0.0,6,3,0.1,0.8000000000000002
73,billing_error,polite,low,48,3,0.8125,52.49000000000004,9.664444444444445,12.222222222222223,0.0,0.06896551724137931,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,3,0.859375,40.61570621468928,12.480000000000004,13.290395480225989,0.03225806451612903,0.034482758620689655,0.0,0.0,0,0.14285714285714285,0.0,0.0,0.0,1.0,0.0,0.0,52,3,0.8653846153846154,58.4075,9.087500000000002,8.9,0.0,0.034482758620689655,0.0,0.0,0,0.0,67,3,0.8805970149253731,48.89502732240439,11.490819672131149,12.723497267759562,0.0,0.0,0.0,0.0,0,0.0,0.32380952380952377,0.0,0.1523809523809524,0.16176470588235295,0.43636363636363634,0.11111111111111112,0.2545454545454546,0.18571428571428572,-0.06674082313681869,-0.034482758620689655,0.0,0.034482758620689655,-0.03225806451612903,-4,-0.05288461538461542,-5.917499999999961,3.322222222222223,0,0.0,-0.11255411255411257,-0.11111111111111112,7,6,0.14285714285714285,0.8
